"","ip","app","device","os","channel","is_attributed","Hour"
"22215",130364,13,1,19,477,0,14
"22216",52557,11,1,22,487,0,21
"22217",258387,6,1,13,459,0,14
"22218",96136,13,1,13,477,0,40
"22219",115445,3,1,13,280,0,11
"22220",260599,3,1,19,424,0,29
"22221",7020,2,1,18,401,0,7
"22222",6641,15,1,25,265,0,22
"22223",39328,18,1,19,439,0,46
"22224",2828,1,1,17,118,0,0
"22225",172896,21,1,27,232,0,19
"22226",361430,6,1,14,459,0,28
"22227",31778,15,1,10,386,0,46
"22228",149794,64,1,3,459,0,18
"22229",64459,2,1,35,452,0,27
"22230",100608,9,1,28,234,0,30
"22231",85072,12,1,18,259,0,28
"22232",73416,2,1,12,219,0,16
"22233",121060,14,1,19,134,0,46
"22234",17149,12,2,13,259,0,29
"22235",94115,3,1,18,371,0,2
"22236",14223,3,1,17,280,0,1
"22237",80388,12,1,22,124,0,20
"22238",119369,9,2,13,445,0,22
"22239",110143,18,1,13,107,0,28
"22240",109575,18,1,9,107,0,21
"22241",119204,18,3032,607,107,0,13
"22242",105433,2,1,22,237,0,16
"22243",50284,26,1,20,121,0,21
"22244",48919,3,1,13,280,0,15
"22245",80225,13,1,13,400,0,19
"22246",93054,9,2,2,234,0,6
"22247",87554,14,1,19,463,0,15
"22248",108278,23,1,19,153,0,24
"22249",32395,8,1,13,145,0,10
"22250",108942,8,2,6,145,0,22
"22251",34412,12,1,13,178,0,22
"22252",94839,2,1,19,122,0,44
"22253",209663,2,1,18,205,0,45
"22254",58614,9,1,13,232,0,11
"22255",111346,9,1,13,442,0,24
"22256",57276,7,1,18,101,0,7
"22257",48948,15,1,4,315,0,30
"22258",76546,14,1,8,442,0,3
"22259",96014,5,1,19,377,0,9
"22260",88281,3,2,22,182,0,26
"22261",7350,18,1,10,121,0,20
"22262",286300,15,1,23,278,0,18
"22263",64367,15,1,27,315,0,11
"22264",80037,3,1,47,480,0,31
"22265",27438,3,1,10,280,0,7
"22266",5314,2,1,19,435,0,13
"22267",79827,3,1,19,115,0,21
"22268",68186,15,1,13,265,0,19
"22269",63960,2,1,32,469,0,23
"22270",132492,27,1,10,153,0,17
"22271",27646,12,1,13,328,0,2
"22272",139280,2,1,3,469,0,11
"22273",60941,15,1,6,245,0,27
"22274",81674,15,2,42,3,0,20
"22275",5314,1,1,27,134,0,39
"22276",35826,9,1,19,466,0,27
"22277",59384,18,1,1,107,0,0
"22278",200891,3,1,20,280,0,9
"22279",27001,3,1,13,280,0,10
"22280",42197,1,1,19,153,0,1
"22281",40816,23,1,13,153,0,34
"22282",163893,2,1,19,237,0,7
"22283",28117,150,1,18,110,0,14
"22284",25394,3,1,19,280,0,10
"22285",95,3,1,19,280,0,33
"22286",160723,9,1,1,489,0,11
"22287",102887,14,1,20,401,0,20
"22288",284371,12,1,19,259,0,6
"22289",129684,2,1,19,435,0,20
"22290",18753,11,1,13,481,0,8
"22291",48170,12,1,25,265,0,8
"22292",104856,3,2,13,280,0,28
"22293",160822,12,1,17,178,0,0
"22294",68965,3,1,3,424,0,42
"22295",73092,150,1,19,110,0,17
"22296",219204,64,1,13,459,0,11
"22297",198160,2,1,6,477,0,35
"22298",177121,14,1,19,480,0,10
"22299",204924,26,1,25,477,0,15
"22300",63902,2,1,13,469,0,20
"22301",69411,2,1,19,237,0,15
"22302",57802,2,1,19,236,0,22
"22303",44725,12,1,19,340,0,30
"22304",77107,28,1,19,135,0,15
"22305",111976,2,1,19,377,0,6
"22306",84439,14,1,13,439,0,2
"22307",116098,18,1,6,107,0,18
"22308",38633,2,1,19,435,0,0
"22309",68652,11,1,13,481,0,8
"22310",116557,12,1,22,245,0,39
"22311",93542,3,1,17,280,0,21
"22312",77468,9,1,16,232,0,23
"22313",72833,3,1,19,19,0,7
"22314",25761,15,1,13,245,0,31
"22315",116743,2,1,25,364,0,27
"22316",93208,2,1,13,219,0,1
"22317",269695,3,1,30,280,0,32
"22318",181585,12,1,13,178,0,0
"22319",67751,64,1,13,459,0,46
"22320",74090,3,1,13,280,0,5
"22321",250568,2,1,16,477,0,43
"22322",32446,12,1,13,328,0,10
"22323",190103,13,1,19,477,0,3
"22324",97738,18,1,17,107,0,30
"22325",42973,14,1,13,401,0,10
"22326",128865,3,1,13,205,0,4
"22327",311086,7,1,9,101,0,10
"22328",101909,3,1,15,130,0,20
"22329",52269,23,1,53,153,0,9
"22330",89922,15,1,13,245,0,25
"22331",49602,3,1,13,137,0,12
"22332",84490,3,1,13,280,0,34
"22333",232730,14,1,19,480,0,0
"22334",120005,2,1,19,317,0,25
"22335",37001,12,1,19,265,0,4
"22336",43827,2,1,19,477,0,21
"22337",122997,64,1,13,459,0,10
"22338",7462,12,1,6,265,0,2
"22339",208575,9,1,19,442,0,14
"22340",168699,2,1,23,236,0,17
"22341",73516,3,1,19,153,0,11
"22342",8718,12,2,85,259,0,24
"22343",68303,18,1,13,107,0,28
"22344",195287,6,1,10,459,0,24
"22345",64620,3,1,19,280,0,18
"22346",6943,9,1,20,134,0,3
"22347",20296,12,1,16,245,0,36
"22348",61548,3,1,19,489,0,15
"22349",319641,14,1,16,483,0,12
"22350",243654,9,1,19,334,0,23
"22351",119349,14,1,25,416,0,15
"22352",74442,2,1,17,452,0,23
"22353",4989,12,1,19,145,0,3
"22354",112907,3,1,15,280,0,2
"22355",30636,3,1,13,130,0,3
"22356",44222,18,3032,607,107,0,17
"22357",119792,5,1,6,377,0,25
"22358",53769,20,1,41,478,0,28
"22359",92766,64,1,17,459,0,33
"22360",119349,9,1,13,445,0,13
"22361",32884,14,1,17,379,0,8
"22362",54895,3,1,19,280,0,25
"22363",10973,3,1,17,205,0,15
"22364",137062,14,1,19,480,0,29
"22365",97412,1,1,22,150,0,39
"22366",85255,2,1,10,469,0,2
"22367",15348,15,1,22,278,0,6
"22368",176862,12,1,8,265,0,10
"22369",34387,2,1,47,435,0,24
"22370",192879,18,1,13,121,0,35
"22371",114678,15,1,17,386,0,4
"22372",30240,32,1,13,376,0,47
"22373",322806,9,1,18,449,0,23
"22374",108160,23,1,19,153,0,4
"22375",246109,3,2,35,280,0,0
"22376",208281,64,1,23,459,0,3
"22377",28590,3,1,32,280,0,24
"22378",3520,12,1,25,178,0,27
"22379",70564,1,1,19,452,0,25
"22380",101894,12,1,17,178,0,3
"22381",115087,19,0,0,347,0,26
"22382",32823,3,1,13,211,0,31
"22383",78422,2,1,13,237,0,14
"22384",58233,64,1,13,459,0,13
"22385",82050,3,1,19,280,0,0
"22386",77792,36,1,15,373,0,12
"22387",289892,2,1,20,477,0,31
"22388",79857,13,1,37,477,0,22
"22389",53964,2,1,19,122,0,23
"22390",320760,2,1,19,477,0,31
"22391",53454,13,1,10,477,0,24
"22392",286793,20,1,18,478,0,13
"22393",77103,3,1,6,137,0,25
"22394",153181,1,1,22,134,0,2
"22395",62197,14,1,13,439,0,18
"22396",107573,3,1,19,379,0,21
"22397",122696,9,1,15,107,0,22
"22398",106507,3,1,13,280,0,28
"22399",100275,12,1,13,340,0,24
"22400",194354,8,2,9,145,0,4
"22401",45169,25,1,27,259,0,21
"22402",238582,2,1,41,477,0,12
"22403",80225,12,1,25,259,0,18
"22404",255673,21,1,25,128,0,0
"22405",295437,7,1,35,101,0,29
"22406",120728,3,1,19,280,0,32
"22407",73487,3,1,6,153,0,25
"22408",22387,6,1,20,125,0,19
"22409",61667,3,1,49,137,0,31
"22410",83616,18,1,16,121,0,30
"22411",192264,3,1,73,205,0,3
"22412",100115,14,1,15,439,0,24
"22413",25737,24,1,13,105,0,41
"22414",4136,12,1,19,219,0,6
"22415",111227,15,1,55,111,0,25
"22416",82039,3,1,25,489,0,17
"22417",13170,18,1,3,134,0,46
"22418",25097,11,1,23,481,0,23
"22419",138544,64,1,10,459,0,11
"22420",70132,2,1,20,219,0,8
"22421",73516,9,1,36,127,0,23
"22422",57979,2,1,13,435,0,28
"22423",45265,2,1,17,205,0,21
"22424",24315,2,1,18,477,0,14
"22425",105395,12,1,13,259,0,4
"22426",43841,12,1,41,205,0,26
"22427",336164,12,2,13,340,0,20
"22428",98521,3,1,19,379,0,24
"22429",155349,9,1,19,445,0,8
"22430",79857,3,1,43,211,0,21
"22431",95891,15,1,18,265,0,10
"22432",86198,3,1,27,280,0,0
"22433",27993,12,1,20,178,0,23
"22434",44067,19,0,38,213,1,23
"22435",8330,15,2,9,3,0,32
"22436",9893,9,1,8,134,0,46
"22437",135690,20,1,13,259,0,24
"22438",98589,15,1,19,265,0,11
"22439",194039,12,1,30,265,0,2
"22440",111182,15,1,13,3,0,34
"22441",295405,3,1,19,280,0,0
"22442",67776,9,1,19,127,0,29
"22443",114235,12,2,13,245,0,32
"22444",43827,9,1,19,134,0,30
"22445",126129,12,1,2,259,0,0
"22446",146975,2,1,13,435,0,23
"22447",201155,15,1,19,315,0,1
"22448",122176,14,1,13,463,0,31
"22449",47118,9,1,26,232,0,29
"22450",81229,2,1,14,477,0,42
"22451",27918,12,1,19,178,0,47
"22452",100061,18,1,19,439,0,22
"22453",137962,11,1,13,319,0,8
"22454",37972,26,1,13,121,0,3
"22455",76167,2,1,15,435,0,5
"22456",5348,3,1,19,442,0,45
"22457",14877,21,1,13,128,0,0
"22458",41855,32,1,6,376,0,19
"22459",114617,14,1,19,379,0,26
"22460",112941,15,1,16,130,0,5
"22461",79025,12,1,1,328,0,16
"22462",55034,18,1,53,121,0,34
"22463",110034,12,1,23,140,0,30
"22464",107222,3,1,4,173,0,29
"22465",180754,15,1,32,265,0,1
"22466",91694,3,1,13,424,0,23
"22467",41992,3,1,13,137,0,15
"22468",359240,15,1,13,3,0,32
"22469",128917,13,1,41,477,0,42
"22470",84329,9,1,9,445,0,25
"22471",144735,11,1,20,469,0,20
"22472",118616,2,1,19,219,0,0
"22473",44361,3,1,13,280,0,27
"22474",182708,9,1,17,334,0,20
"22475",285752,12,1,17,259,0,27
"22476",84410,3,1,9,466,0,16
"22477",172978,12,1,23,178,0,0
"22478",59841,14,1,13,480,0,6
"22479",83146,24,1,22,178,0,15
"22480",27607,3,1,13,489,0,29
"22481",27431,150,1,13,110,0,13
"22482",62094,13,1,19,477,0,10
"22483",126609,25,1,19,259,0,27
"22484",94003,3,1,35,137,0,32
"22485",50220,9,1,13,445,0,8
"22486",71542,32,1,19,376,0,26
"22487",344149,3,1,13,480,0,10
"22488",73305,3,1,22,173,0,23
"22489",264787,64,1,15,459,0,30
"22490",9916,3,1,41,379,0,22
"22491",4693,64,1,15,459,0,46
"22492",249356,18,1,28,439,0,44
"22493",124267,15,1,26,245,0,15
"22494",258862,9,1,22,107,0,27
"22495",137318,28,1,13,135,0,45
"22496",48546,27,1,16,122,0,44
"22497",14737,23,1,13,153,0,24
"22498",20296,15,1,13,153,0,8
"22499",168144,150,1,19,110,0,6
"22500",83678,2,1,17,477,0,23
"22501",89260,3,1,18,379,0,23
"22502",74748,24,1,13,105,0,43
"22503",103108,21,1,19,232,0,19
"22504",17948,23,1,22,153,0,22
"22505",156664,12,1,8,259,0,11
"22506",104309,3,1,19,452,0,28
"22507",36021,13,1,13,477,0,27
"22508",48886,12,1,13,245,0,47
"22509",95199,3,1,13,115,0,15
"22510",15431,13,1,19,477,0,0
"22511",74952,9,1,13,445,0,2
"22512",49471,3,1,19,137,0,2
"22513",9272,9,2,25,215,0,22
"22514",34396,13,1,35,477,0,21
"22515",2872,3,1,14,280,0,14
"22516",98944,2,1,19,317,0,19
"22517",119870,2,1,32,237,0,13
"22518",75991,3,1,46,280,0,22
"22519",11438,3,1,13,280,0,22
"22520",143799,3,1,19,280,0,10
"22521",65704,3,1,70,409,0,2
"22522",202163,26,1,27,477,0,8
"22523",130762,3,1,19,280,0,16
"22524",101729,15,1,22,315,0,16
"22525",1285,13,1,31,469,0,30
"22526",58325,6,1,13,459,0,25
"22527",109425,12,1,6,140,0,22
"22528",60666,19,0,0,347,1,19
"22529",69133,13,1,10,477,0,10
"22530",116055,15,1,23,245,0,17
"22531",123994,8,1,17,145,0,6
"22532",52422,23,1,10,153,0,14
"22533",80634,12,1,19,178,0,6
"22534",30336,3,1,26,19,0,15
"22535",51808,3,1,19,115,0,14
"22536",355775,3,1,13,489,0,0
"22537",229183,15,1,14,245,0,12
"22538",77361,12,1,18,178,0,21
"22539",80372,15,1,22,245,0,21
"22540",50223,12,1,18,328,0,31
"22541",37161,3,1,19,424,0,20
"22542",185173,3,1,47,480,0,17
"22543",203031,9,1,25,442,0,28
"22544",42297,12,1,17,328,0,31
"22545",118284,3,1,6,280,0,21
"22546",116554,15,1,17,153,0,30
"22547",81439,14,1,19,489,0,23
"22548",303311,18,1,13,134,0,15
"22549",18802,3,1,19,280,0,9
"22550",264249,3,1,18,489,0,16
"22551",101096,3,1,19,135,0,22
"22552",171915,15,1,37,245,0,31
"22553",155841,3,1,20,409,0,23
"22554",103032,13,1,13,400,0,14
"22555",151757,64,1,49,459,0,17
"22556",27849,18,1,30,134,0,38
"22557",73487,3,1,18,280,0,21
"22558",86767,3,1,9,280,0,16
"22559",7243,26,1,13,477,0,9
"22560",30614,3,1,13,466,0,28
"22561",97113,3,1,13,280,0,3
"22562",15490,3,1,37,280,0,7
"22563",209663,18,1,6,107,0,3
"22564",101320,3,2,42,135,0,20
"22565",24008,12,2,9,265,0,23
"22566",131336,1,1,13,153,0,26
"22567",55926,9,1,19,489,0,28
"22568",256054,12,1,19,178,0,4
"22569",297578,14,1,6,134,0,22
"22570",73011,151,0,76,347,0,14
"22571",5178,3,1,17,205,0,18
"22572",102225,3,1,15,280,0,14
"22573",57932,8,1,19,145,0,32
"22574",10410,18,1,19,439,0,24
"22575",179997,14,1,19,208,0,0
"22576",102206,26,1,13,121,0,3
"22577",39551,18,1,14,107,0,21
"22578",204238,64,1,19,459,0,13
"22579",40169,15,1,12,245,0,11
"22580",109723,3,2,13,211,0,30
"22581",23919,9,1,14,445,0,23
"22582",28253,18,1,25,317,0,8
"22583",5314,18,1,41,439,0,30
"22584",69017,18,1,17,107,0,10
"22585",62083,3,1,26,280,0,26
"22586",241039,24,2,64,178,0,23
"22587",126356,3,1,41,137,0,8
"22588",38233,3,1,25,280,0,11
"22589",96891,17,1,1,280,0,14
"22590",4693,13,1,6,477,0,46
"22591",130818,2,1,25,219,0,19
"22592",73933,9,1,13,215,0,7
"22593",5384,3,1,41,424,0,27
"22594",123416,1,1,13,135,0,10
"22595",139160,20,1,12,259,0,29
"22596",26995,18,1,17,107,0,45
"22597",3546,2,1,13,469,0,22
"22598",60135,12,1,19,245,0,9
"22599",29993,14,1,17,371,0,28
"22600",112217,3,1,19,205,0,1
"22601",59168,26,1,53,266,0,9
"22602",94370,15,1,19,245,0,11
"22603",105569,3,1,17,402,0,35
"22604",328407,15,1,13,315,0,33
"22605",13900,27,1,15,122,0,2
"22606",90790,3,1,14,280,0,27
"22607",28212,3,1,37,409,0,13
"22608",74596,25,1,13,259,0,29
"22609",177969,12,1,19,178,0,29
"22610",55034,3,1,19,417,0,13
"22611",134980,12,1,19,178,0,20
"22612",70416,20,1,13,259,0,26
"22613",57519,18,1,19,107,0,33
"22614",98510,14,2,9,379,0,15
"22615",728,1,1,22,134,0,5
"22616",361561,1,1,13,134,0,35
"22617",30251,12,1,22,205,0,30
"22618",73144,12,1,13,105,0,23
"22619",45289,15,1,19,245,0,45
"22620",106310,3,1,1,130,0,25
"22621",92891,3,1,18,280,0,19
"22622",118064,12,1,46,245,0,41
"22623",159842,3,1,25,280,0,11
"22624",22981,2,1,13,237,0,21
"22625",59470,12,1,19,140,0,6
"22626",120709,15,1,13,245,0,29
"22627",5077,27,1,25,153,0,4
"22628",177760,3,1,30,417,0,27
"22629",64593,15,1,20,245,0,1
"22630",112049,21,1,13,232,0,6
"22631",93587,14,1,19,379,0,4
"22632",48529,3,1,22,211,0,9
"22633",311635,18,1,16,107,0,37
"22634",154928,9,1,13,127,0,20
"22635",5146,12,1,3,259,0,19
"22636",123239,1,1,13,17,0,36
"22637",124936,13,1,19,400,0,19
"22638",32893,18,1,13,107,0,17
"22639",35901,14,1,19,463,0,0
"22640",14710,14,1,15,134,0,47
"22641",23260,12,1,25,259,0,25
"22642",48832,2,1,22,364,0,32
"22643",188073,2,1,19,364,0,25
"22644",27818,12,1,13,178,0,23
"22645",48413,1,1,12,153,0,19
"22646",43783,3,1,19,489,0,13
"22647",90593,8,1,13,145,0,1
"22648",114816,9,1,19,107,0,28
"22649",123871,3,1,13,371,0,2
"22650",338842,2,1,19,122,0,5
"22651",90466,3,1,19,211,0,9
"22652",123843,12,1,13,178,0,13
"22653",193464,12,1,19,245,0,7
"22654",165923,20,2,17,259,0,19
"22655",124245,1,1,20,134,0,21
"22656",72091,15,1,19,245,0,23
"22657",18772,29,1,18,343,0,21
"22658",125222,12,1,27,265,0,30
"22659",73039,3,1,13,280,0,13
"22660",109743,15,1,19,245,0,9
"22661",79925,13,1,32,477,0,27
"22662",61699,1,1,19,150,0,0
"22663",4611,3,1,17,480,0,26
"22664",130249,15,1,13,386,0,23
"22665",147907,20,2,13,259,0,0
"22666",36183,20,1,6,259,0,35
"22667",119284,2,1,19,212,0,41
"22668",49969,12,1,13,178,0,10
"22669",115662,18,1,19,134,0,22
"22670",46345,27,1,9,153,0,26
"22671",82176,6,1,13,125,0,24
"22672",106267,9,1,19,134,0,47
"22673",113686,12,1,41,328,0,14
"22674",263899,12,1,13,409,0,30
"22675",169844,12,1,19,328,0,40
"22676",3167,18,1,18,107,0,4
"22677",5147,14,1,19,379,0,21
"22678",93587,64,1,19,459,0,0
"22679",169293,3,1,19,452,0,9
"22680",290532,9,1,19,107,0,26
"22681",93587,3,2,13,205,0,41
"22682",3214,8,1,19,145,0,32
"22683",138736,24,1,15,105,0,23
"22684",43855,9,1,19,244,0,5
"22685",53454,23,1,16,153,0,47
"22686",227204,2,1,25,477,0,10
"22687",5665,7,1,37,101,0,10
"22688",348395,14,1,19,446,0,25
"22689",121475,18,1,19,107,0,10
"22690",6022,9,1,13,445,0,20
"22691",98439,2,1,19,237,0,9
"22692",105456,2,1,22,205,0,9
"22693",94105,3,1,19,280,0,10
"22694",140441,3,1,46,480,0,7
"22695",69667,9,1,22,334,0,3
"22696",26995,9,2,100,442,0,28
"22697",70563,12,1,13,140,0,24
"22698",31784,3,1,15,280,0,11
"22699",108075,3,1,13,280,0,25
"22700",15651,3,1,3,280,0,12
"22701",210028,2,1,25,435,0,13
"22702",93460,3,1,15,317,0,14
"22703",40662,17,1,35,280,0,15
"22704",38543,3,1,13,409,0,45
"22705",17149,12,1,19,340,0,45
"22706",62696,15,1,8,265,0,30
"22707",117194,15,1,17,130,0,9
"22708",60546,14,1,18,467,0,26
"22709",98510,15,1,15,386,0,10
"22710",75727,15,1,13,315,0,26
"22711",39361,26,1,13,477,0,24
"22712",80476,12,2,47,259,0,25
"22713",114276,9,1,19,244,0,29
"22714",71808,2,2,13,258,0,24
"22715",52798,21,1,17,232,0,23
"22716",1600,12,1,13,265,0,18
"22717",41725,15,1,19,379,0,24
"22718",76987,7,1,19,101,0,12
"22719",243372,15,1,13,245,0,44
"22720",67197,14,1,41,467,0,27
"22721",193937,18,1,9,134,0,30
"22722",92878,28,1,6,135,0,0
"22723",143759,1,1,13,134,0,20
"22724",68930,7,1,20,101,0,14
"22725",50358,12,1,13,259,0,17
"22726",118292,2,1,13,236,0,10
"22727",53929,23,1,19,153,0,17
"22728",15884,2,1,19,236,0,11
"22729",118563,3,1,32,379,0,44
"22730",37892,15,1,22,130,0,1
"22731",103177,18,1,19,107,0,45
"22732",959,12,1,47,205,0,14
"22733",44673,8,1,13,145,0,26
"22734",3723,3,1,25,409,0,3
"22735",101367,1,1,8,134,0,25
"22736",125485,55,1,2,406,0,24
"22737",71912,9,1,10,334,0,12
"22738",40965,9,1,13,334,0,34
"22739",25039,9,1,9,232,0,24
"22740",96216,13,1,20,477,0,9
"22741",11006,3,1,19,379,0,26
"22742",99868,11,1,18,122,0,29
"22743",189830,13,1,17,469,0,27
"22744",250921,12,1,25,340,0,11
"22745",274765,11,1,19,319,0,23
"22746",53454,12,1,13,178,0,26
"22747",202263,3,1,13,442,0,13
"22748",68453,3,1,19,409,0,29
"22749",239282,9,1,19,127,0,27
"22750",15298,18,3032,607,107,0,18
"22751",146603,15,1,19,278,0,16
"22752",118339,6,1,9,459,0,22
"22753",317797,3,1,47,19,0,25
"22754",126784,18,1,16,439,0,15
"22755",122460,9,1,25,258,0,26
"22756",67197,3,1,9,480,0,12
"22757",42041,2,1,19,469,0,12
"22758",288725,7,1,17,101,0,14
"22759",62688,28,1,12,135,0,27
"22760",181807,3,1,14,173,0,28
"22761",41691,2,1,14,237,0,14
"22762",63925,15,1,79,315,0,33
"22763",230545,12,1,31,265,0,6
"22764",95916,12,1,17,259,0,13
"22765",58815,23,1,18,153,0,45
"22766",73487,3,1,19,280,0,3
"22767",147612,18,1,13,439,0,15
"22768",95820,15,1,17,278,0,19
"22769",200569,1,1,6,135,0,10
"22770",2785,21,1,10,128,0,11
"22771",103611,9,1,25,442,0,22
"22772",6360,15,1,6,130,0,4
"22773",84991,15,1,19,130,0,27
"22774",133245,9,1,15,134,0,46
"22775",105587,20,1,19,259,0,43
"22776",61059,18,1,23,107,0,18
"22777",48170,3,1,17,280,0,9
"22778",32681,26,1,19,121,0,27
"22779",200425,12,1,20,259,0,16
"22780",5348,2,1,6,477,0,20
"22781",146022,18,1,13,439,0,17
"22782",61741,2,1,6,236,0,19
"22783",58325,14,1,18,379,0,9
"22784",8430,9,1,18,232,0,8
"22785",42812,15,1,19,245,0,9
"22786",166443,12,2,10,340,0,2
"22787",185868,18,1,32,121,0,26
"22788",78493,9,1,19,466,0,13
"22789",118315,18,1,27,107,0,22
"22790",97744,6,1,25,459,0,6
"22791",114314,2,1,25,477,0,7
"22792",33947,15,1,17,245,0,14
"22793",20450,3,1,9,280,0,2
"22794",108110,2,1,19,435,0,15
"22795",155577,8,1,13,145,0,20
"22796",33860,3,1,13,371,0,1
"22797",125840,14,1,19,349,0,9
"22798",2127,15,1,19,3,0,31
"22799",84896,2,1,47,477,0,19
"22800",123503,18,1,19,121,0,9
"22801",105448,24,1,32,105,0,39
"22802",58466,18,1,19,134,0,1
"22803",118728,103,1,35,21,0,33
"22804",84770,26,1,19,121,0,1
"22805",92151,12,1,19,245,0,29
"22806",194132,12,1,18,178,0,15
"22807",212485,14,1,19,463,0,37
"22808",37028,3,1,14,280,0,4
"22809",26995,3,1,13,205,0,23
"22810",196905,15,1,19,245,0,13
"22811",41261,8,2,25,145,0,28
"22812",34284,18,1,13,107,0,33
"22813",16337,2,1,17,122,0,46
"22814",75330,3,1,22,137,0,28
"22815",4784,27,1,19,122,0,47
"22816",132716,3,1,22,137,0,24
"22817",73516,18,1,53,121,0,46
"22818",24847,3,1,19,280,0,25
"22819",39729,18,1,6,107,0,14
"22820",260166,18,1,49,376,0,13
"22821",192879,3,1,19,466,0,0
"22822",87806,2,1,18,435,0,6
"22823",111025,13,1,19,469,0,17
"22824",278616,18,1,3,439,0,12
"22825",103414,14,1,13,439,0,0
"22826",76919,19,0,0,347,0,22
"22827",14236,9,1,16,134,0,4
"22828",29685,3,1,13,317,0,4
"22829",17077,3,1,19,280,0,32
"22830",121419,3,1,19,480,0,21
"22831",100088,7,1,19,101,0,13
"22832",66918,18,1,13,107,0,32
"22833",125436,1,1,3,134,0,47
"22834",62170,12,1,13,259,0,34
"22835",220030,3,1,19,280,0,1
"22836",103178,2,1,3,477,0,0
"22837",326397,14,1,17,489,0,27
"22838",9820,12,1,19,265,0,13
"22839",58852,2,1,17,452,0,25
"22840",8352,18,1,32,107,0,2
"22841",45965,2,1,15,377,0,11
"22842",46351,24,1,13,105,0,28
"22843",12704,9,1,13,215,0,12
"22844",175336,3,2,9,137,0,6
"22845",24008,24,2,20,178,0,26
"22846",111247,21,1,17,128,0,2
"22847",79478,12,1,18,212,0,44
"22848",109743,11,1,56,137,0,28
"22849",306685,28,2,19,135,0,36
"22850",72223,3,1,1,280,0,12
"22851",132805,12,1,13,178,0,26
"22852",44552,18,3032,607,107,0,7
"22853",13573,27,1,25,122,0,37
"22854",116098,14,1,13,134,0,33
"22855",92735,12,1,70,326,0,47
"22856",64024,12,1,20,212,0,10
"22857",28735,15,1,41,140,0,9
"22858",91614,7,1,19,101,0,20
"22859",119863,12,1,22,178,0,26
"22860",37472,2,1,13,258,0,23
"22861",142556,21,1,20,128,0,22
"22862",74013,3,1,13,280,0,5
"22863",82755,12,1,19,245,0,16
"22864",114314,2,1,19,236,0,7
"22865",87879,3,1,37,466,0,15
"22866",219008,19,40,24,213,0,15
"22867",48529,20,1,19,478,0,27
"22868",162160,9,1,22,134,0,0
"22869",71889,12,1,19,140,0,47
"22870",17321,14,1,27,349,0,20
"22871",11926,18,1,10,121,0,47
"22872",28227,18,1,14,134,0,29
"22873",68519,6,1,37,125,0,30
"22874",244508,15,1,18,480,0,25
"22875",77013,14,1,20,439,0,13
"22876",55705,3,1,19,424,0,30
"22877",9090,9,1,28,445,0,36
"22878",1074,3,1,17,137,0,20
"22879",36691,3,1,15,280,0,11
"22880",103825,18,1,13,107,0,4
"22881",54722,2,1,13,205,0,22
"22882",40705,3,1,22,280,0,0
"22883",85109,12,1,15,259,0,5
"22884",135090,14,1,22,489,0,2
"22885",115615,9,1,1,445,0,45
"22886",27437,12,1,13,140,0,11
"22887",95125,9,1,32,466,0,31
"22888",99895,45,1,9,411,0,8
"22889",70563,15,1,19,315,0,31
"22890",48820,15,1,22,245,0,3
"22891",15661,3,1,18,424,0,10
"22892",23207,15,1,19,130,0,7
"22893",118125,18,1,19,107,0,20
"22894",111324,9,1,41,442,0,1
"22895",96920,1,1,18,452,0,0
"22896",44067,2,1,36,435,0,34
"22897",108202,2,1,22,237,0,5
"22898",54910,3,1,17,280,0,24
"22899",48302,3,1,6,19,0,17
"22900",165657,21,1,18,128,0,2
"22901",27646,3,1,15,280,0,30
"22902",39453,23,1,10,153,0,2
"22903",120709,12,1,8,259,0,33
"22904",201518,3,1,17,424,0,24
"22905",56448,4,1,19,101,0,4
"22906",49767,9,1,13,334,0,25
"22907",97043,2,1,13,452,0,9
"22908",96165,8,1,19,145,0,38
"22909",132837,151,0,24,347,0,16
"22910",115941,6,1,13,459,0,31
"22911",162295,12,1,32,145,0,19
"22912",108715,12,1,18,124,0,17
"22913",5371,1,1,41,135,0,20
"22914",114133,15,1,13,379,0,8
"22915",127562,12,1,22,328,0,32
"22916",153014,3,1,8,137,0,16
"22917",182056,18,1,13,439,0,20
"22918",77565,2,1,13,401,0,13
"22919",187567,2,1,19,377,0,16
"22920",161686,3,1,19,205,0,19
"22921",178873,2,1,19,205,0,20
"22922",5348,18,3032,607,107,0,10
"22923",17149,2,1,19,205,0,34
"22924",205431,3,1,13,280,0,11
"22925",40436,2,1,13,435,0,30
"22926",48240,12,2,17,245,0,16
"22927",33055,13,1,13,477,0,30
"22928",55893,2,1,13,477,0,35
"22929",95691,26,1,15,266,0,16
"22930",89167,2,1,18,452,0,8
"22931",122960,3,1,19,280,0,9
"22932",67884,9,1,13,334,0,20
"22933",186908,18,1,27,121,0,28
"22934",358921,3,1,13,466,0,33
"22935",67751,3,1,22,280,0,28
"22936",91911,2,1,19,212,0,5
"22937",30310,9,1,37,215,0,22
"22938",124317,23,1,22,153,0,0
"22939",92844,9,1,19,127,0,10
"22940",14932,15,1,18,245,0,33
"22941",14402,150,1,26,110,0,4
"22942",66686,2,1,19,377,0,18
"22943",73516,3,1,28,153,0,10
"22944",103002,8,1,47,145,0,3
"22945",121303,15,1,20,412,0,20
"22946",41226,3,1,35,280,0,13
"22947",123794,13,1,19,477,0,30
"22948",73516,12,1,19,326,0,7
"22949",5314,2,1,6,477,0,30
